X,Y,Z
-0.237401,-0.930103,2.54699
-0.227745,-0.965139,2.47287
-0.0494685,-0.132798,2.43885
-0.0322148,-0.574606,2.45886
-0.0191301,-0.9346,2.55654
-0.00949475,-0.969696,2.48238
-0.138918,-0.0468444,2.43706
-0.147235,0.00779814,2.4867
-0.157883,0.321456,2.47644
-0.155521,0.523298,2.43822
-0.351682,0.247713,2.46864
-0.578412,0.239302,2.3968
-0.788936,0.22351,2.33339
-0.835384,0.221628,2.31254
0.0358705,0.264637,2.51496
0.276969,0.264335,2.49706
0.499615,0.264042,2.47282
0.590932,0.261753,2.45458
-0.219358,-0.135942,2.41099
-0.228416,-0.578499,2.45976
-0.237339,-0.930046,2.54707
-0.227681,-0.965081,2.47295
-0.0494484,-0.132775,2.43897
-0.0321327,-0.57484,2.45912
-0.0191222,-0.934594,2.55662
-0.00948513,-0.969687,2.48246
-0.13891,-0.0468271,2.43716
-0.147233,0.00781061,2.4868
-0.157903,0.321442,2.47654
-0.155549,0.523257,2.4383
-0.351704,0.247691,2.46874
-0.578889,0.239395,2.39669
-0.789337,0.223457,2.33333
-0.833481,0.222056,2.31303
0.0358665,0.264672,2.51509
0.27793,0.264374,2.49718
0.499739,0.263981,2.47285
0.591158,0.261634,2.45466
-0.219348,-0.135938,2.41109
-0.228408,-0.578388,2.45982
-0.23727,-0.93002,2.54714
-0.22761,-0.965055,2.47303
-0.0494278,-0.132753,2.43908
-0.0320794,-0.575048,2.45933
-0.0191278,-0.934605,2.55674
-0.0094887,-0.969695,2.4826
-0.138902,-0.0468103,2.43726
-0.147231,0.00782251,2.48689
-0.157921,0.321425,2.47663
-0.155569,0.523209,2.43837
-0.351724,0.247672,2.46883
-0.579297,0.239464,2.3966
-0.789684,0.223411,2.33326
-0.832115,0.222366,2.31341
0.035866,0.264709,2.51522
0.279085,0.264401,2.49731
0.499879,0.263917,2.47287
0.591385,0.261506,2.45471
-0.219339,-0.135934,2.41118
-0.2284,-0.578283,2.45987
-0.237209,-0.930001,2.54722
-0.227546,-0.965035,2.47311
-0.0494077,-0.132731,2.43918
-0.0320322,-0.575194,2.45948
-0.0191217,-0.93461,2.55685
-0.00947952,-0.969697,2.48272
-0.138894,-0.0467942,2.43735
-0.147229,0.00783393,2.48698
-0.157941,0.32141,2.47671
-0.155589,0.523159,2.43843
-0.351741,0.247654,2.46891
-0.579572,0.239505,2.39654
-0.789925,0.223315,2.3331
-0.837904,0.222267,2.31162
0.0358679,0.264749,2.51535
0.280148,0.26442,2.49742
0.500039,0.263854,2.47291
0.591603,0.261462,2.45475
-0.21933,-0.13593,2.41126
-0.228391,-0.578183,2.45993
-0.237147,-0.92999,2.54729
-0.22748,-0.965023,2.47319
-0.0493874,-0.13271,2.43928
-0.0319939,-0.575305,2.4596
-0.0191142,-0.934613,2.55696
-0.00946859,-0.969697,2.48284
-0.138887,-0.0467764,2.43744
-0.147227,0.00784749,2.48707
-0.157955,0.321398,2.47679
-0.155614,0.523105,2.43849
-0.351764,0.247644,2.46899
-0.579948,0.239598,2.3964
-0.790252,0.223186,2.33287
-0.837906,0.222433,2.31151
0.0358714,0.264789,2.51547
0.280982,0.264369,2.49754
0.500159,0.263818,2.47294
0.591765,0.261432,2.45478
-0.219322,-0.135926,2.41134
-0.22838,-0.578086,2.45998
-0.237102,-0.929979,2.54735
-0.227432,-0.965012,2.47325
-0.0493675,-0.132689,2.43937
-0.0319634,-0.575386,2.4597
-0.0191047,-0.93463,2.55707
-0.00945573,-0.969711,2.48295
-0.138879,-0.0467578,2.43752
-0.147223,0.00786161,2.48714
-0.157966,0.321387,2.47685
-0.155636,0.523054,2.43854
-0.35179,0.24764,2.46907
-0.580229,0.239665,2.3963
-0.790497,0.22308,2.33266
-0.837783,0.222572,2.31143
0.0358781,0.264828,2.51559
0.281396,0.264358,2.49761
0.500262,0.263788,2.47298
0.591899,0.261413,2.45481
-0.219314,-0.135921,2.41141
-0.228371,-0.577996,2.46003
-0.237033,-0.929643,2.54753
-0.227361,-0.964673,2.47344
-0.0493482,-0.132669,2.43946
-0.0319366,-0.575437,2.45977
-0.0190886,-0.934643,2.55716
-0.00943717,-0.969722,2.48304
-0.138871,-0.0467407,2.43759
-0.14722,0.00787271,2.48722
-0.157968,0.321374,2.47694
-0.155657,0.523006,2.43858
-0.351809,0.247635,2.46913
-0.580538,0.239765,2.39615
-0.79076,0.222968,2.33243
-0.86187,0.215028,2.30115
0.035885,0.264865,2.5157
0.281749,0.26435,2.49768
0.500381,0.26376,2.47303
0.591759,0.26084,2.45479
-0.219307,-0.135917,2.41147
-0.228361,-0.577912,2.46007
-0.236899,-0.929176,2.54777
-0.22722,-0.964199,2.47369
-0.0493303,-0.132651,2.43953
-0.0319187,-0.575471,2.45982
-0.0190769,-0.934647,2.55721
-0.0094225,-0.969723,2.48311
-0.138863,-0.0467254,2.43766
-0.147216,0.00788259,2.48729
-0.157969,0.321362,2.47703
-0.155674,0.522968,2.43862
-0.351826,0.247631,2.4692
-0.580691,0.239806,2.39608
-0.790891,0.2229,2.33226
-0.859896,0.215023,2.30101
0.0358886,0.264893,2.51579
0.282205,0.264335,2.49777
0.500491,0.263737,2.47308
0.591919,0.260337,2.45477
-0.2193,-0.135913,2.41153
-0.22835,-0.57783,2.46012
-0.236846,-0.929036,2.54784
-0.227165,-0.964055,2.47376
-0.0493136,-0.132634,2.43961
-0.0319035,-0.575495,2.45986
-0.0190674,-0.934646,2.55726
-0.00941079,-0.969721,2.48316
-0.138856,-0.0467112,2.43773
-0.147213,0.00789385,2.48735
-0.157967,0.321364,2.47709
-0.155686,0.522934,2.43865
-0.351841,0.247628,2.46926
-0.580866,0.239874,2.39597
-0.791041,0.222879,2.33195
-0.854618,0.21594,2.30206
0.0358921,0.264919,2.51587
0.282676,0.264327,2.49786
0.500629,0.26371,2.47313
0.59204,0.260013,2.45475
-0.219294,-0.135909,2.41159
-0.228339,-0.577758,2.46017
-0.236801,-0.928923,2.5479
-0.227118,-0.963941,2.47382
-0.0492984,-0.132618,2.43967
-0.0318905,-0.575519,2.4599
-0.0190593,-0.934645,2.5573
-0.00940058,-0.969717,2.4832
-0.138849,-0.0466979,2.43778
-0.147209,0.00790446,2.48741
-0.157966,0.321366,2.47715
-0.155695,0.5229,2.43869
-0.351856,0.247624,2.46931
-0.581127,0.240015,2.39579
-0.791256,0.222844,2.33154
-0.848947,0.217102,2.30339
0.0358959,0.264941,2.51595
0.283098,0.264318,2.49794
0.500772,0.263676,2.47319
0.592226,0.259637,2.45469
-0.219288,-0.135906,2.41163
-0.228325,-0.577695,2.46021
-0.236763,-0.928826,2.54795
-0.227078,-0.963842,2.47387
-0.0492834,-0.132603,2.43974
-0.0318796,-0.575538,2.45993
-0.0190494,-0.93464,2.55732
-0.00938854,-0.96971,2.48323
-0.138842,-0.0466842,2.43784
-0.147205,0.0079164,2.48746
-0.157962,0.321372,2.4772
-0.155703,0.522875,2.43873
-0.351869,0.24762,2.46936
-0.581433,0.240198,2.39554
-0.791504,0.222827,2.33107
-0.843976,0.218177,2.30465
0.0359021,0.264964,2.51602
0.283533,0.264314,2.49803
0.500953,0.263636,2.47326
0.592445,0.259278,2.4546
-0.219282,-0.135902,2.41168
-0.228304,-0.577625,2.46025
-0.236727,-0.928745,2.54799
-0.22704,-0.96376,2.47391
-0.0492689,-0.132589,2.43979
-0.0318705,-0.575552,2.45996
-0.0190384,-0.934639,2.55736
-0.00937537,-0.969707,2.48327
-0.138835,-0.0466712,2.43789
-0.1472,0.00792761,2.48751
-0.157953,0.321382,2.47725
-0.15571,0.522852,2.43876
-0.35188,0.247617,2.4694
-0.581775,0.240415,2.39525
-0.791771,0.22281,2.3306
-0.839951,0.21907,2.30577
0.0359085,0.264984,2.51608
0.283939,0.264321,2.49812
0.501142,0.263589,2.47331
0.592709,0.258815,2.45453
-0.219276,-0.135899,2.41172
-0.228282,-0.577558,2.46029
-0.236694,-0.928682,2.54801
-0.227006,-0.963695,2.47394
-0.0492552,-0.132576,2.43984
-0.0317964,-0.575729,2.46011
-0.0190262,-0.934639,2.55739
-0.00936096,-0.969705,2.4833
-0.138828,-0.0466593,2.43794
-0.147196,0.00793852,2.48756
-0.157951,0.321392,2.47729
-0.155719,0.522831,2.43879
-0.351891,0.247613,2.46944
-0.582083,0.240636,2.39497
-0.792004,0.222786,2.33012
-0.836715,0.219764,2.30665
0.0359146,0.265003,2.51614
0.284357,0.264346,2.49819
0.501373,0.263542,2.47336
0.592917,0.258479,2.45454
-0.21927,-0.135896,2.41176
-0.228259,-0.577483,2.46033
-0.236663,-0.928625,2.54803
-0.226974,-0.963638,2.47396
-0.0492425,-0.132564,2.43989
-0.031755,-0.575885,2.46023
-0.0190175,-0.934637,2.55741
-0.00935038,-0.969702,2.48332
-0.138819,-0.0466472,2.43798
-0.14719,0.00794981,2.48761
-0.15795,0.321404,2.47733
-0.155727,0.522812,2.43882
-0.351901,0.247609,2.46948
-0.582234,0.240744,2.39482
-0.792105,0.222778,2.32974
-0.834519,0.219905,2.30705
0.0359215,0.265026,2.51621
0.284713,0.264368,2.49824
0.501583,0.263493,2.47341
0.591242,0.257067,2.4541
-0.219261,-0.135893,2.41181
-0.228236,-0.577404,2.46036
-0.236636,-0.928575,2.54804
-0.226944,-0.963586,2.47398
-0.0492277,-0.132551,2.43993
-0.0317295,-0.575967,2.46029
-0.0190114,-0.934636,2.55742
-0.00934243,-0.969699,2.48334
-0.13881,-0.0466344,2.43803
-0.147185,0.00796142,2.48765
-0.157948,0.321415,2.47737
-0.155735,0.522793,2.43885
-0.351913,0.247606,2.46951
-0.582405,0.240871,2.39464
-0.792225,0.222752,2.32939
-0.832929,0.219923,2.30731
0.0359281,0.265049,2.51626
0.285015,0.264391,2.49829
0.501776,0.263436,2.47347
0.590744,0.256069,2.45437
-0.219251,-0.135889,2.41185
-0.228214,-0.577328,2.46039
-0.23662,-0.928541,2.54805
-0.226927,-0.963552,2.47399
-0.0492135,-0.132538,2.43997
-0.0317105,-0.576038,2.46034
-0.0190057,-0.934633,2.55742
-0.00933495,-0.969695,2.48335
-0.138801,-0.046622,2.43807
-0.147179,0.00797209,2.48769
-0.157944,0.321428,2.47741
-0.155747,0.522773,2.43889
-0.351925,0.247603,2.46955
-0.582435,0.240901,2.39457
-0.792152,0.222761,2.32912
-0.831645,0.219921,2.30757
0.0359367,0.265071,2.51632
0.285273,0.264415,2.49834
0.501951,0.263377,2.47352
0.590378,0.255201,2.45461
-0.219242,-0.135886,2.41188
-0.228197,-0.577269,2.46042
-0.236597,-0.928555,2.54805
-0.226902,-0.963565,2.47399
-0.0491996,-0.132525,2.44001
-0.0316941,-0.576103,2.46039
-0.0189983,-0.934631,2.55743
-0.00932499,-0.969692,2.48336
-0.138792,-0.0466104,2.4381
-0.147174,0.00798195,2.48773
-0.157941,0.321441,2.47746
-0.15576,0.522755,2.43893
-0.351934,0.247601,2.46957
-0.582477,0.240933,2.39449
-0.792136,0.222759,2.3289
-0.830611,0.219921,2.30781
0.0359436,0.265097,2.51639
0.285491,0.264438,2.49836
0.502103,0.263337,2.47356
0.590078,0.254736,2.45462
-0.219232,-0.135882,2.41192
-0.228181,-0.577215,2.46044
-0.236576,-0.928578,2.54805
-0.226878,-0.963587,2.47399
-0.0491863,-0.132513,2.44004
-0.0316801,-0.576151,2.46042
-0.0189925,-0.934631,2.55744
-0.00931674,-0.969691,2.48337
-0.138784,-0.0465993,2.43814
-0.147169,0.00799098,2.48776
-0.157937,0.321453,2.4775
-0.155772,0.522738,2.43897
-0.351943,0.247597,2.4696
-0.582463,0.240929,2.39444
-0.79204,0.222773,2.3287
-0.82979,0.219823,2.30793
0.0359497,0.265126,2.51645
0.285682,0.26446,2.49838
0.502247,0.263296,2.47361
0.589869,0.254335,2.4546
-0.219223,-0.135879,2.41195
-0.228167,-0.577166,2.46046
-0.23657,-0.928582,2.54805
-0.22687,-0.96359,2.47399
-0.0491737,-0.132501,2.44007
-0.0316685,-0.576192,2.46045
-0.018989,-0.934631,2.55744
-0.00931109,-0.969689,2.48337
-0.138773,-0.04659,2.43817
-0.147162,0.00799838,2.4878
-0.15793,0.321464,2.47755
-0.155787,0.52273,2.43901
-0.351949,0.247593,2.46962
-0.582466,0.240934,2.39438
-0.791985,0.22277,2.32852
-0.829152,0.219747,2.30805
0.0359545,0.265154,2.51651
0.28585,0.264479,2.49839
0.502381,0.263262,2.47366
0.589756,0.253984,2.45463
-0.219209,-0.135877,2.41198
-0.228153,-0.577122,2.46048
-0.236568,-0.928585,2.54805
-0.226866,-0.963591,2.47399
-0.0491606,-0.13249,2.4401
-0.0316613,-0.576222,2.46047
-0.0189859,-0.934631,2.55745
-0.00930592,-0.969689,2.48338
-0.138762,-0.0465813,2.43821
-0.147155,0.00800515,2.48783
-0.157921,0.321477,2.47761
-0.155804,0.522724,2.43905
-0.351954,0.247588,2.46963
-0.582156,0.240813,2.3944
-0.791591,0.222811,2.32834
-0.82866,0.219694,2.30816
0.0359592,0.265181,2.51656
0.285995,0.264497,2.49841
0.5025,0.263234,2.4737
0.586923,0.255135,2.4554
-0.219195,-0.135876,2.41201
-0.228139,-0.57708,2.4605
-0.236523,-0.928501,2.54807
-0.226815,-0.963503,2.47402
-0.0491482,-0.132479,2.44012
-0.0316556,-0.576241,2.46048
-0.0189827,-0.934631,2.55745
-0.0093005,-0.969688,2.48338
-0.138752,-0.0465724,2.43824
-0.147148,0.00801181,2.48786
-0.157913,0.321488,2.47766
-0.155819,0.522717,2.43908
-0.351958,0.247584,2.46965
-0.581995,0.240774,2.39436
-0.791355,0.222824,2.32818
-0.828266,0.219648,2.30826
0.0359662,0.265209,2.51662
0.286152,0.264526,2.49841
0.50264,0.263215,2.47376
0.584863,0.256106,2.45614
-0.219181,-0.135874,2.41204
-0.228127,-0.577043,2.46052
-0.236486,-0.928422,2.54809
-0.226771,-0.96342,2.47404
-0.0491357,-0.132467,2.44015
-0.031648,-0.576261,2.4605
-0.0189785,-0.934631,2.55745
-0.00929363,-0.969687,2.48338
-0.138741,-0.0465642,2.43827
-0.147142,0.00801811,2.48789
-0.157905,0.321498,2.4777
-0.155835,0.522711,2.43911
-0.351961,0.24758,2.46966
-0.581797,0.240711,2.39434
-0.791076,0.222839,2.32803
-0.827943,0.219619,2.30833
0.0359732,0.265235,2.51667
0.286297,0.264556,2.49842
0.502775,0.263203,2.47383
0.583711,0.256792,2.45687
-0.219168,-0.135872,2.41206
-0.228116,-0.577013,2.46053
-0.23646,-0.928329,2.5481
-0.226738,-0.963323,2.47406
-0.0491237,-0.132457,2.44017
-0.0316429,-0.576269,2.46051
-0.0189693,-0.934603,2.55743
-0.00927958,-0.969656,2.48336
-0.13873,-0.0465562,2.4383
-0.147135,0.00802414,2.48792
-0.157898,0.321505,2.47774
-0.155847,0.522709,2.43913
-0.351963,0.247576,2.46967
-0.581541,0.240631,2.39434
-0.79074,0.222856,2.32788
-0.827698,0.219589,2.30839
0.0359783,0.265263,2.51672
0.28649,0.264592,2.49841
0.50295,0.263184,2.47387
0.582893,0.257171,2.45727
-0.219153,-0.135871,2.41209
-0.228106,-0.576983,2.46054
-0.236438,-0.928289,2.5481
-0.226711,-0.96328,2.47406
-0.0491117,-0.132446,2.44019
-0.0316385,-0.576273,2.46051
-0.0189625,-0.934583,2.55741
-0.00926839,-0.969633,2.48335
-0.138719,-0.0465487,2.43832
-0.147128,0.00803004,2.48795
-0.157889,0.321511,2.47777
-0.155859,0.522708,2.43915
-0.351965,0.247572,2.46968
-0.581229,0.240525,2.39437
-0.790364,0.222872,2.32775
-0.827491,0.219567,2.30845
0.0359848,0.265289,2.51677
0.286706,0.264634,2.4984
0.503153,0.263187,2.47393
0.582503,0.257341,2.45752
-0.219138,-0.135869,2.41212
-0.228096,-0.576957,2.46055
-0.236434,-0.928262,2.54808
-0.226702,-0.963252,2.47404
-0.0491001,-0.132436,2.44021
-0.0316331,-0.576272,2.46052
-0.0189555,-0.934563,2.5574
-0.00925687,-0.969611,2.48333
-0.138709,-0.0465412,2.43835
-0.147122,0.00803562,2.48797
-0.157883,0.321514,2.4778
-0.155872,0.52271,2.43917
-0.351969,0.247571,2.46969
-0.581105,0.240486,2.39434
-0.790206,0.22287,2.32766
-0.827323,0.219554,2.3085
0.0359902,0.265315,2.51681
0.286954,0.264676,2.49839
0.503384,0.2632,2.47395
0.583695,0.257076,2.45762
-0.219125,-0.135868,2.41214
-0.228087,-0.576936,2.46056
-0.236439,-0.928219,2.54804
-0.226702,-0.96321,2.47401
-0.0490894,-0.132426,2.44022
-0.0316279,-0.576265,2.46052
-0.0189462,-0.934547,2.55738
-0.00924343,-0.969593,2.48332
-0.1387,-0.0465342,2.43837
-0.147116,0.00804094,2.48799
-0.157875,0.321517,2.47782
-0.155886,0.522712,2.43919
-0.351974,0.247569,2.4697
-0.580965,0.240418,2.39433
-0.790035,0.222875,2.32758
-0.827174,0.219552,2.30857
0.0359941,0.265339,2.51685
0.287249,0.264712,2.49838
0.50367,0.263233,2.47401
0.586592,0.25644,2.45758
-0.219112,-0.135867,2.41216
-0.228078,-0.576917,2.46057
-0.236447,-0.928183,2.54799
-0.226705,-0.963174,2.47396
-0.0490794,-0.132416,2.44024
-0.0316259,-0.576251,2.46052
-0.0189311,-0.934528,2.55734
-0.00922338,-0.969571,2.48328
-0.138691,-0.0465276,2.43839
-0.14711,0.00804586,2.48801
-0.157868,0.321518,2.47785
-0.1559,0.522713,2.43921
-0.351977,0.247567,2.46971
-0.58097,0.240385,2.39425
-0.790018,0.222853,2.32746
-0.827046,0.219561,2.30865
0.0359981,0.265363,2.51689
0.287524,0.264745,2.49837
0.503931,0.263253,2.47403
0.589058,0.255961,2.45723
-0.2191,-0.135866,2.41218
-0.22807,-0.576899,2.46058
-0.236449,-0.928167,2.54797
-0.226703,-0.963158,2.47395
-0.04907,-0.132407,2.44025
-0.0316246,-0.576236,2.46051
-0.018909,-0.934514,2.5573
-0.00919534,-0.969555,2.48325
-0.138682,-0.0465212,2.43841
-0.147105,0.00805065,2.48804
-0.157859,0.32152,2.47787
-0.155914,0.522716,2.43923
-0.351979,0.247565,2.46971
-0.581017,0.240369,2.39412
-0.790045,0.222819,2.32734
-0.826935,0.219577,2.30872
0.0360027,0.265384,2.51693
0.28773,0.264766,2.49837
0.504126,0.263267,2.47405
0.590953,0.255583,2.45705
-0.219089,-0.135865,2.4122
-0.228063,-0.576882,2.46058
-0.236449,-0.928163,2.54795
-0.2267,-0.963153,2.47393
-0.049061,-0.132398,2.44027
-0.0316239,-0.576218,2.4605
-0.018886,-0.934501,2.55726
-0.00916639,-0.969539,2.48321
-0.138674,-0.0465139,2.43843
-0.1471,0.00805616,2.48806
-0.157852,0.32152,2.4779
-0.15592,0.522714,2.43925
-0.351989,0.247566,2.46972
-0.580931,0.240271,2.39411
-0.789938,0.222807,2.32724
-0.826831,0.219599,2.30879
0.036007,0.265405,2.51696
0.28791,0.264785,2.49836
0.504295,0.263279,2.47407
0.592035,0.255379,2.45698
-0.219078,-0.135864,2.41222
-0.228055,-0.576865,2.46058
-0.236445,-0.92816,2.54794
-0.226693,-0.963149,2.47392
-0.0490522,-0.132389,2.44028
-0.0316241,-0.576198,2.46049
-0.0188522,-0.934469,2.55722
-0.00912702,-0.969505,2.48317
-0.138667,-0.0465063,2.43845
-0.147094,0.00806191,2.48808
-0.157846,0.32152,2.47792
-0.155925,0.52271,2.43926
-0.352009,0.247573,2.46974
-0.580883,0.240222,2.39409
-0.789851,0.22279,2.32713
-0.826768,0.219594,2.30881
0.0360105,0.265422,2.51699
0.288065,0.264801,2.49836
0.50444,0.263287,2.47408
0.593188,0.25516,2.45687
-0.219069,-0.135862,2.41224
-0.228048,-0.57685,2.46059
-0.236435,-0.928165,2.54792
-0.226683,-0.963154,2.4739
-0.049044,-0.13238,2.44029
-0.031622,-0.57616,2.46048
-0.018806,-0.934438,2.55716
-0.0090778,-0.969471,2.48311
-0.138661,-0.046498,2.43847
-0.147089,0.00806812,2.4881
-0.157842,0.321518,2.47794
-0.155931,0.522705,2.43927
-0.352053,0.247592,2.46977
-0.58088,0.240199,2.39404
-0.789836,0.222769,2.32702
-0.826718,0.219589,2.30881
0.0360114,0.265439,2.51702
0.288198,0.264817,2.49836
0.504564,0.26329,2.47409
0.594082,0.254956,2.45673
-0.219061,-0.13586,2.41226
-0.228042,-0.576838,2.46059
-0.236432,-0.928165,2.5479
-0.226679,-0.963153,2.47389
-0.0490368,-0.132372,2.4403
-0.0316179,-0.576114,2.46045
-0.0187647,-0.934416,2.55706
-0.00903668,-0.969446,2.48302
-0.138656,-0.0464868,2.43849
-0.147085,0.0080763,2.48811
-0.157839,0.321516,2.47795
-0.155938,0.522699,2.43929
-0.352137,0.247632,2.46983
-0.580907,0.240197,2.39398
-0.78985,0.222739,2.32692
-0.826677,0.219585,2.30882
0.0360121,0.265454,2.51704
0.28833,0.264832,2.49835
0.504687,0.263292,2.47409
0.594811,0.254767,2.45658
-0.219057,-0.135856,2.41228
-0.228036,-0.576826,2.4606
-0.236439,-0.928137,2.54789
-0.226688,-0.963124,2.47387
-0.0490302,-0.132363,2.44031
-0.0316147,-0.576066,2.46043
-0.0187399,-0.934376,2.55702
-0.00901265,-0.969404,2.48298
-0.138649,-0.0464759,2.43851
-0.147079,0.0080843,2.48813
-0.157836,0.321513,2.47796
-0.155945,0.52269,2.4393
-0.352202,0.247654,2.46986
-0.580958,0.240211,2.39388
-0.789886,0.222702,2.32681
-0.826642,0.219583,2.30882
0.0360126,0.265468,2.51706
0.28845,0.264847,2.49835
0.504797,0.263292,2.47409
0.595385,0.254625,2.45642
-0.219049,-0.135853,2.4123
-0.228029,-0.576814,2.4606
-0.236446,-0.928104,2.54787
-0.226695,-0.963091,2.47385
-0.04902,-0.132353,2.44032
-0.0316142,-0.576017,2.46041
-0.0187216,-0.934348,2.55697
-0.00899447,-0.969376,2.48294
-0.13864,-0.0464651,2.43853
-0.147071,0.00809205,2.48815
-0.157831,0.321509,2.47798
-0.15595,0.522681,2.43931
-0.352254,0.247668,2.46989
-0.580961,0.240196,2.39384
-0.789879,0.222681,2.32674
-0.826611,0.219581,2.30883
0.0360128,0.265482,2.51708
0.288554,0.26486,2.49835
0.504894,0.263291,2.47409
0.595832,0.254509,2.45628
-0.21904,-0.135851,2.41232
-0.228025,-0.576803,2.4606
-0.236454,-0.928064,2.54785
-0.226704,-0.963051,2.47384
-0.0490084,-0.132343,2.44034
-0.0316149,-0.57596,2.46037
-0.0187031,-0.934303,2.55693
-0.00897503,-0.969329,2.4829
-0.138631,-0.0464555,2.43855
-0.147064,0.00809936,2.48817
-0.15783,0.321506,2.47798
-0.155954,0.522671,2.43932
-0.352295,0.247677,2.46991
-0.580932,0.240132,2.39384
-0.789843,0.22267,2.32668
-0.826584,0.219579,2.30883
0.0360128,0.265494,2.5171
0.288669,0.264872,2.49834
0.505001,0.263288,2.47406
0.596152,0.254428,2.45617
-0.21903,-0.135849,2.41234
-0.22802,-0.576792,2.4606
-0.236454,-0.928026,2.54785
-0.226703,-0.963012,2.47384
-0.0489963,-0.132334,2.44035
-0.031619,-0.575906,2.46034
-0.0186907,-0.934272,2.5569
-0.00896165,-0.969297,2.48287
-0.138622,-0.0464479,2.43856
-0.147058,0.00810542,2.48819
-0.157829,0.321504,2.47799
-0.155959,0.52266,2.43933
-0.352325,0.24768,2.46993
-0.580796,0.239963,2.3939
-0.789714,0.222672,2.32661
-0.82656,0.219581,2.30883
0.0360126,0.265505,2.51712
0.288784,0.264881,2.49834
0.505111,0.26328,2.47403
0.596468,0.254391,2.45606
-0.219019,-0.135849,2.41236
-0.22801,-0.576772,2.4606
-0.236456,-0.927988,2.54785
-0.226704,-0.962974,2.47384
-0.0489846,-0.132325,2.44036
-0.0316257,-0.575861,2.46031
-0.0186806,-0.934265,2.55687
-0.00895078,-0.969288,2.48285
-0.138614,-0.0464409,2.43858
-0.147051,0.00811112,2.48821
-0.157829,0.321501,2478
-0.155963,0.522648,2.43934
-0.352351,0.247681,2.46994
-0.580427,0.23965,2.39413
-0.78937,0.222691,2.32657
-0.826531,0.219585,2.30885
0.0360127,0.265515,2.51713
0.288883,0.264891,2.49833
0.505205,0.263274,2474
0.596767,0.254494,2.45598
-0.219009,-0.13585,2.41238
-0.228002,-0.576756,2.46061
-0.236472,-0.927952,2.54784
-0.226718,-0.962939,2.47384
-0.0489731,-0.132317,2.44038
